kaz-tur	apa	<n>	kardeş	<n>
kaz-tur	iс	<v>	çalış	<v>
kaz-tur	mm	<n>	мм	<n>
kaz-tur	t	<n>	т	<n>
kaz-tur	tons	<n>	т	<n>
kaz-tur	абажур	<n>	abajur	<n>
kaz-tur	абак	<n>	abaküs	<n>
kaz-tur	абақты	<n>	gözalt	<n>
kaz-tur	абақты	<n>	hapishane	<n>
kaz-tur	абақты	<n>	hapis	<n>
kaz-tur	абақты	<n>	mahpushane	<n>
kaz-tur	абақты	<n>	tutukev	<n>
kaz-tur	Аббаси	<n>	Abbasi	<n>
kaz-tur	аббревиатура	<n>	kısaltma	<n>
kaz-tur	абдомен	<n>	karın	<n>
kaz-tur	абдырау	<n>	karışıklık	<n>
kaz-tur	аберрация	<n>	aberasyon	<n>
kaz-tur	абонемент	<n>	abonelik	<n>
kaz-tur	аборт	<n>	kürtaj	<n>
kaz-tur	абстракция	<n>	soyutlama	<n>
kaz-tur	абыржу	<n>	huzursuzluk	<n>
kaz-tur	абыржу	<n>	karışıklık	<n>
kaz-tur	абыржу	<n>	rahatsızlık	<n>
kaz-tur	абыржы	<v>	ürk	<v>
kaz-tur	абырой	<n>	nüfuz	<n>
kaz-tur	август	<n>	Ağustos	<n>
kaz-tur	авиация	<n>	havacılık	<n>
kaz-tur	авокадо	<n>	avokado	<n>
kaz-tur	автаркия	<n>	otarşi	<n>
kaz-tur	авто	<n>	oto	<n>
kaz-tur	автобус	<n>	otobüs	<n>
kaz-tur	автоклав	<n>	otoklav	<n>
kaz-tur	автокөлік	<n>	otomobil	<n>
kaz-tur	автократия	<n>	otokrasi	<n>
kaz-tur	автомагистраль	<n>	otoyol	<n>
kaz-tur	автоматтандыру	<n>	otomasyon	<n>
kaz-tur	автоматты	<adj>	otomatik	<adj>
kaz-tur	автомобиль	<n>	otomobil	<n>
kaz-tur	автономия	<n>	muhtariyet	<n>
kaz-tur	автономия	<n>	otonomi	<n>
kaz-tur	авторитаризм	<n>	otoriteryanizm	<n>
kaz-tur	авторитарлық	<adj>	otoriter	<adj>
kaz-tur	аға	<n>	amca	<n>
kaz-tur	аға	<n>	kardeş	<n>
kaz-tur	ағайын	<n>	akraba	<n>
kaz-tur	ағайын	<n>	amca	<n>
kaz-tur	ағайын-жұрт	<n>	akraba	<n>
kaz-tur	агат	<n>	akik	<n>
kaz-tur	ағаш	<n>	ağaç	<n>
kaz-tur	ағаш	<n>	fidan	<n>
kaz-tur	агент	<n>	ajan	<n>
kaz-tur	агент	<n>	casus	<n>
kaz-tur	агенттік	<n>	ajans	<n>
kaz-tur	ағза	<n>	organ	<n>
kaz-tur	агнозия	<n>	agnozi	<n>
kaz-tur	агностицизм	<n>	agnostisizm	<n>
kaz-tur	агора	<n>	agora	<n>
kaz-tur	агрономия	<n>	agronomi	<n>
kaz-tur	ағылшын	<n>	ingilizce	<n>
kaz-tur	ағым	<n>	akım	<n>
kaz-tur	ағым	<n>	seyir	<n>
kaz-tur	ағын	<n>	akış	<n>
kaz-tur	ағын	<n>	atık	<n>
kaz-tur	ағынша	<n>	jet	<n>
kaz-tur	ағыс	<n>	ағыс	<n>
kaz-tur	адал	<adj>	dürüst	<adj>
kaz-tur	адал	<adj>	helal	<adj>
kaz-tur	адам	<n>	adam	<n>
kaz-tur	адам	<n>	insan	<n>
kaz-tur	адам	<n>	kişi	<n>
kaz-tur	адам	<n>	şahıs	<n>
kaz-tur	адамзат	<n>	insanlık	<n>
kaz-tur	адамшылық	<n>	insaniyet	<n>
kaz-tur	адаптация	<n>	adaptasyon	<n>
kaz-tur	адас	<v>	kaybol	<v>
kaz-tur	адвокат	<n>	avukat	<n>
kaz-tur	аденин	<n>	adenin	<n>
kaz-tur	адмирал	<n>	amiral	<n>
kaz-tur	адреналин	<n>	adrenalin	<n>
kaz-tur	адымда	<v>	adımla	<v>
kaz-tur	ажал	<n>	ecel	<n>
kaz-tur	ажал	<n>	ölüm	<n>
kaz-tur	ажарлан	<v>	güzelleş	<v>
kaz-tur	аз	<adj>	az	<adj>
kaz-tur	азай	<v>	azal	<v>
kaz-tur	азайғыш	<n>	çıkarma	<n>
kaz-tur	азайт	<v>	kıs	<v>
kaz-tur	азалия	<n>	açelya	<n>
kaz-tur	азамат	<n>	sivil	<n>
kaz-tur	азамат	<n>	vatandaş	<n>
kaz-tur	азаматтық	<n>	vatandaşlık	<n>
kaz-tur	азан	<n>	ezan	<n>
kaz-tur	азаншы	<n>	müezzin	<n>
kaz-tur	азап	<n>	azap	<n>
kaz-tur	азап	<n>	cefa	<n>
kaz-tur	азап	<n>	dert	<n>
kaz-tur	азап	<n>	mihnet	<n>
kaz-tur	азапта	<v>	çarpıt	<v>
kaz-tur	азат	<adj>	özgür	<adj>
kaz-tur	азат	<adj>	serbest	<adj>
kaz-tur	азаттық	<n>	fidye	<n>
kaz-tur	азаттық	<n>	özgürlük	<n>
kaz-tur	азимут	<n>	azimut	<n>
kaz-tur	азот	<n>	nitrojen	<n>
kaz-tur	азшылық	<n>	azınlık	<n>
kaz-tur	азық	<n>	besin	<n>
kaz-tur	азық	<n>	erzak	<n>
kaz-tur	азық	<n>	gıda	<n>
kaz-tur	азық-түлік	<n>	gida	<n>
kaz-tur	ай	<n>	ay	<n>
kaz-tur	айбалта	<n>	balta	<n>
kaz-tur	айбалық	<n>	mola	<n>
kaz-tur	айбын	<n>	azamet	<n>
kaz-tur	айбын	<n>	güç	<n>
kaz-tur	айва	<n>	ayva	<n>
kaz-tur	айғақ	<n>	delil	<n>
kaz-tur	айғақ	<n>	gerekçe	<n>
kaz-tur	айғақ	<n>	güve	<n>
kaz-tur	айғақ	<n>	ispat	<n>
kaz-tur	айғақ	<n>	kanıt	<n>
kaz-tur	айғақ	<n>	talil	<n>
kaz-tur	айғақ	<n>	tanık	<n>
kaz-tur	айғақта	<v>	kanıtla	<v>
kaz-tur	айғыр	<n>	aygır	<n>
kaz-tur	айда	<v>	sür	<v>
kaz-tur	айдаһар	<n>	ejderha	<n>
kaz-tur	айдын	<n>	alan	<n>
kaz-tur	айдын	<n>	cephe	<n>
kaz-tur	айдын	<n>	meydan	<n>
kaz-tur	айдын	<n>	saha	<n>
kaz-tur	айқай	<n>	avaz	<n>
kaz-tur	айқай	<n>	ses	<n>
kaz-tur	айқын	<adj>	somut	<adj>
kaz-tur	айқында	<v>	tanımla	<v>
kaz-tur	айла	<n>	çare	<n>
kaz-tur	аймақ	<n>	bölge	<n>
kaz-tur	аймақ	<n>	kesim	<n>
kaz-tur	айна	<n>	ayna	<n>
kaz-tur	айнал	<v>	dön	<v>
kaz-tur	айнал	<v>	karıştır	<v>
kaz-tur	айнала	<n>	çember	<n>
kaz-tur	айнала	<n>	dolay	<n>
kaz-tur	айнала	<n>	etraf	<n>
kaz-tur	айнала	<n>	yöre	<n>
kaz-tur	айналу	<n>	dönüş	<n>
kaz-tur	айналым	<n>	tedavül	<n>
kaz-tur	айны	<v>	vazgeç	<v>
kaz-tur	айнымалы	<n>	değişken	<n>
kaz-tur	айран	<n>	ayran	<n>
kaz-tur	айрықша	<adj>	ekstra	<adj>
kaz-tur	айрықша	<adj>	istisnai	<adj>
kaz-tur	айрықша	<adv>	özellikle	<adv>
kaz-tur	айрыл	<v>	kaybetme	<v>
kaz-tur	айрыл	<v>	kaybet	<v>
kaz-tur	айт	<v>	bahset	<v>
kaz-tur	айт	<v>	söyle	<v>
kaz-tur	айтарлықтай	<adj>	iyi	<adj>
kaz-tur	айту	<v>	söyle	<v>
kaz-tur	айтыс	<n>	tartışma	<n>
kaz-tur	айыпта	<v>	kına	<v>
kaz-tur	айыпты	<adj>	cezai	<adj>
kaz-tur	айыпты	<n>	ihbar	<n>
kaz-tur	айыр	<v>	ayır	<v>
kaz-tur	айырмашылық	<n>	fark	<n>
kaz-tur	айыру	<n>	yabancılaştırma	<n>
kaz-tur	ақ	<adj>	beyaz	<adj>
kaz-tur	-ақ	<postadv>	yeterince	<adv>
kaz-tur	ақ	<v>	ak	<v>
kaz-tur	академик	<n>	akademik	<n>
kaz-tur	академик	<n>	akademisyen	<n>
kaz-tur	академия	<n>	akademi	<n>
kaz-tur	академиялық	<adj>	akademik	<adj>
kaz-tur	акация	<n>	akasya	<n>
kaz-tur	аквариум	<n>	akvaryum	<n>
kaz-tur	ақиқат	<n>	hakikat	<n>
kaz-tur	ақкіс	<n>	kakım	<n>
kaz-tur	аккорд	<n>	akor	<n>
kaz-tur	аккордеон	<n>	akordeon	<n>
kaz-tur	аққу	<n>	kuğu	<n>
kaz-tur	аққулар	<n>	kuğu	<n>
kaz-tur	ақпан	<n>	Şubat	<n>
kaz-tur	ақпарат	<n>	bilgi	<n>
kaz-tur	ақпарат	<n>	enformasyon	<n>
kaz-tur	ақпарат	<n>	istihbarat	<n>
kaz-tur	ақпарат	<n>	veri	<n>
kaz-tur	акробатика	<n>	akrobasi	<n>
kaz-tur	акробатика	<n>	akrobat	<n>
kaz-tur	акромегалия	<n>	akromegali	<n>
kaz-tur	акрополь	<n>	akropolis	<n>
kaz-tur	аксиология	<n>	aksiyoloji	<n>
kaz-tur	аксиома	<n>	belit	<n>
kaz-tur	ақсүйек	<n>	aristokrasi	<n>
kaz-tur	ақсүйектік	<adj>	aristokratik	<adj>
kaz-tur	ақта	<v>	ağart	<v>
kaz-tur	актер	<n>	aktör	<n>
kaz-tur	актер	<n>	aktris	<n>
kaz-tur	актер	<n>	oyuncu	<n>
kaz-tur	актриса	<n>	oyuncu	<n>
kaz-tur	акула	<n>	köpekbalığı	<n>
kaz-tur	акупунктура	<n>	akupunktur	<n>
